transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,_txn_month
461,21,2023-01-20 04:00:00,4359.0,purchase,2023-01
462,110,2023-01-20 05:00:00,3099.0,bill payment,2023-01
463,606,2023-01-20 06:00:00,59.0,loan payment,2023-01
464,394,2023-01-20 07:00:00,524.0,loan payment,2023-01
465,410,2023-01-20 08:00:00,2801.0,loan payment,2023-01
466,987,2023-01-20 09:00:00,2788.0,loan payment,2023-01
467,648,2023-01-20 10:00:00,2628.0,purchase,2023-01
468,743,2023-01-20 11:00:00,1847.0,purchase,2023-01
469,8,2023-01-20 12:00:00,4681.0,loan payment,2023-01
470,444,2023-01-20 13:00:00,1175.0,purchase,2023-01
471,328,2023-01-20 14:00:00,2259.0,investment,2023-01
472,887,2023-01-20 15:00:00,424.0,purchase,2023-01
473,290,2023-01-20 16:00:00,2278.0,investment,2023-01
474,763,2023-01-20 17:00:00,1114.0,investment,2023-01
475,511,2023-01-20 18:00:00,4868.0,purchase,2023-01
476,912,2023-01-20 19:00:00,4668.0,loan payment,2023-01
477,361,2023-01-20 20:00:00,3366.0,investment,2023-01
478,909,2023-01-20 21:00:00,2426.0,purchase,2023-01
479,599,2023-01-20 22:00:00,1944.0,bill payment,2023-01
480,716,2023-01-20 23:00:00,213.0,loan payment,2023-01
481,219,2023-01-21 00:00:00,78.0,bill payment,2023-01
482,406,2023-01-21 01:00:00,525.0,investment,2023-01
483,992,2023-01-21 02:00:00,3573.0,bill payment,2023-01
484,753,2023-01-21 03:00:00,4466.0,purchase,2023-01
485,923,2023-01-21 04:00:00,1474.0,loan payment,2023-01
486,832,2023-01-21 05:00:00,1662.0,investment,2023-01
487,770,2023-01-21 06:00:00,716.0,purchase,2023-01
488,621,2023-01-21 07:00:00,1635.0,loan payment,2023-01
489,768,2023-01-21 08:00:00,4762.0,investment,2023-01
490,993,2023-01-21 09:00:00,3795.0,investment,2023-01
491,794,2023-01-21 10:00:00,1355.0,investment,2023-01
492,220,2023-01-21 11:00:00,353.0,investment,2023-01
493,595,2023-01-21 12:00:00,3796.0,bill payment,2023-01
494,107,2023-01-21 13:00:00,545.0,bill payment,2023-01
495,581,2023-01-21 14:00:00,364.0,bill payment,2023-01
496,609,2023-01-21 15:00:00,3552.0,investment,2023-01
498,286,2023-01-21 17:00:00,1355.0,loan payment,2023-01
499,749,2023-01-21 18:00:00,3019.0,investment,2023-01
500,8,2023-01-21 19:00:00,536.0,loan payment,2023-01
501,806,2023-01-21 20:00:00,940.0,loan payment,2023-01
502,189,2023-01-21 21:00:00,2766.0,bill payment,2023-01
503,81,2023-01-21 22:00:00,2292.0,investment,2023-01
504,108,2023-01-21 23:00:00,1956.0,bill payment,2023-01
505,321,2023-01-22 00:00:00,3937.0,bill payment,2023-01
506,579,2023-01-22 01:00:00,2551.0,bill payment,2023-01
507,686,2023-01-22 02:00:00,1926.0,investment,2023-01
508,346,2023-01-22 03:00:00,3370.0,investment,2023-01
509,863,2023-01-22 04:00:00,1603.0,bill payment,2023-01
510,328,2023-01-22 05:00:00,2935.0,loan payment,2023-01
511,555,2023-01-22 06:00:00,3635.0,loan payment,2023-01
512,699,2023-01-22 07:00:00,1233.0,investment,2023-01
513,302,2023-01-22 08:00:00,1969.0,purchase,2023-01
514,200,2023-01-22 09:00:00,975.0,bill payment,2023-01
515,893,2023-01-22 10:00:00,3688.0,bill payment,2023-01
516,419,2023-01-22 11:00:00,4322.0,purchase,2023-01
517,39,2023-01-22 12:00:00,632.0,investment,2023-01
518,732,2023-01-22 13:00:00,4458.0,loan payment,2023-01
519,307,2023-01-22 14:00:00,4797.0,investment,2023-01
520,4,2023-01-22 15:00:00,4736.0,loan payment,2023-01
521,633,2023-01-22 16:00:00,2382.0,loan payment,2023-01
522,848,2023-01-22 17:00:00,2958.0,investment,2023-01
523,77,2023-01-22 18:00:00,3309.0,bill payment,2023-01
524,468,2023-01-22 19:00:00,1178.0,bill payment,2023-01
525,179,2023-01-22 20:00:00,4759.0,bill payment,2023-01
526,645,2023-01-22 21:00:00,401.0,loan payment,2023-01
527,823,2023-01-22 22:00:00,3819.0,bill payment,2023-01
528,741,2023-01-22 23:00:00,2417.0,loan payment,2023-01
529,276,2023-01-23 00:00:00,4874.0,bill payment,2023-01
530,152,2023-01-23 01:00:00,4902.0,investment,2023-01
531,164,2023-01-23 02:00:00,4270.0,purchase,2023-01
532,290,2023-01-23 03:00:00,4838.0,loan payment,2023-01
533,378,2023-01-23 04:00:00,590.0,investment,2023-01
534,621,2023-01-23 05:00:00,830.0,loan payment,2023-01
535,638,2023-01-23 06:00:00,1257.0,loan payment,2023-01
536,752,2023-01-23 07:00:00,133.0,investment,2023-01
537,310,2023-01-23 08:00:00,4449.0,bill payment,2023-01
538,930,2023-01-23 09:00:00,1884.0,loan payment,2023-01
539,979,2023-01-23 10:00:00,533.0,purchase,2023-01
540,913,2023-01-23 11:00:00,3133.0,purchase,2023-01
541,389,2023-01-23 12:00:00,4234.0,investment,2023-01
542,857,2023-01-23 13:00:00,3208.0,purchase,2023-01
543,658,2023-01-23 14:00:00,2795.0,investment,2023-01
544,764,2023-01-23 15:00:00,2128.0,investment,2023-01
545,183,2023-01-23 16:00:00,1220.0,loan payment,2023-01
546,821,2023-01-23 17:00:00,1036.0,investment,2023-01
547,306,2023-01-23 18:00:00,4127.0,investment,2023-01
548,72,2023-01-23 19:00:00,4271.0,bill payment,2023-01
549,219,2023-01-23 20:00:00,507.0,loan payment,2023-01
550,719,2023-01-23 21:00:00,4539.0,purchase,2023-01
551,173,2023-01-23 22:00:00,2815.0,bill payment,2023-01
552,653,2023-01-23 23:00:00,4942.0,bill payment,2023-01
553,272,2023-01-24 00:00:00,1703.0,loan payment,2023-01
554,726,2023-01-24 01:00:00,4768.0,loan payment,2023-01
555,468,2023-01-24 02:00:00,734.0,bill payment,2023-01
556,269,2023-01-24 03:00:00,385.0,loan payment,2023-01
557,20,2023-01-24 04:00:00,4408.0,loan payment,2023-01
558,578,2023-01-24 05:00:00,2462.0,investment,2023-01
559,995,2023-01-24 06:00:00,3869.0,loan payment,2023-01
560,815,2023-01-24 07:00:00,1696.0,investment,2023-01
561,503,2023-01-24 08:00:00,4813.0,bill payment,2023-01
562,147,2023-01-24 09:00:00,266.0,bill payment,2023-01
563,429,2023-01-24 10:00:00,4504.0,purchase,2023-01
564,165,2023-01-24 11:00:00,3610.0,loan payment,2023-01
565,890,2023-01-24 12:00:00,60.0,bill payment,2023-01
566,310,2023-01-24 13:00:00,604.0,investment,2023-01
567,518,2023-01-24 14:00:00,4923.0,bill payment,2023-01
568,14,2023-01-24 15:00:00,4741.0,loan payment,2023-01
569,132,2023-01-24 16:00:00,3883.0,purchase,2023-01
571,755,2023-01-24 18:00:00,1082.0,bill payment,2023-01
572,439,2023-01-24 19:00:00,1486.0,purchase,2023-01
573,743,2023-01-24 20:00:00,4880.0,loan payment,2023-01
574,740,2023-01-24 21:00:00,3030.0,loan payment,2023-01
575,674,2023-01-24 22:00:00,1674.0,purchase,2023-01
576,795,2023-01-24 23:00:00,4502.0,investment,2023-01
577,263,2023-01-25 00:00:00,2740.0,purchase,2023-01
578,643,2023-01-25 01:00:00,1405.0,purchase,2023-01
579,943,2023-01-25 02:00:00,3907.0,bill payment,2023-01
580,225,2023-01-25 03:00:00,4634.0,investment,2023-01
581,258,2023-01-25 04:00:00,4790.0,purchase,2023-01
582,234,2023-01-25 05:00:00,4055.0,bill payment,2023-01
583,336,2023-01-25 06:00:00,2670.0,bill payment,2023-01
584,409,2023-01-25 07:00:00,2243.0,bill payment,2023-01
585,828,2023-01-25 08:00:00,3332.0,loan payment,2023-01
587,24,2023-01-25 10:00:00,4228.0,bill payment,2023-01
588,271,2023-01-25 11:00:00,2111.0,loan payment,2023-01
589,95,2023-01-25 12:00:00,1316.0,loan payment,2023-01
590,142,2023-01-25 13:00:00,1647.0,bill payment,2023-01
591,694,2023-01-25 14:00:00,1150.0,purchase,2023-01
592,718,2023-01-25 15:00:00,625.0,investment,2023-01
593,902,2023-01-25 16:00:00,4662.0,loan payment,2023-01
594,974,2023-01-25 17:00:00,4219.0,investment,2023-01
595,81,2023-01-25 18:00:00,1576.0,loan payment,2023-01
596,274,2023-01-25 19:00:00,986.0,bill payment,2023-01
597,276,2023-01-25 20:00:00,4806.0,loan payment,2023-01
598,883,2023-01-25 21:00:00,1326.0,bill payment,2023-01
599,958,2023-01-25 22:00:00,2349.0,investment,2023-01
600,465,2023-01-25 23:00:00,4366.0,purchase,2023-01
601,208,2023-01-26 00:00:00,2106.0,bill payment,2023-01
602,296,2023-01-26 01:00:00,388.0,investment,2023-01
603,39,2023-01-26 02:00:00,3475.0,investment,2023-01
604,948,2023-01-26 03:00:00,2281.0,loan payment,2023-01
605,288,2023-01-26 04:00:00,1056.0,bill payment,2023-01
606,124,2023-01-26 05:00:00,1017.0,investment,2023-01
607,876,2023-01-26 06:00:00,119.0,purchase,2023-01
608,969,2023-01-26 07:00:00,2781.0,loan payment,2023-01
609,283,2023-01-26 08:00:00,3893.0,loan payment,2023-01
610,878,2023-01-26 09:00:00,2610.0,investment,2023-01
611,180,2023-01-26 10:00:00,3253.0,bill payment,2023-01
612,97,2023-01-26 11:00:00,1015.0,loan payment,2023-01
613,191,2023-01-26 12:00:00,480300.0,bill payment,2023-01
614,74,2023-01-26 13:00:00,315.0,investment,2023-01
615,447,2023-01-26 14:00:00,968.0,investment,2023-01
616,785,2023-01-26 15:00:00,963.0,bill payment,2023-01
617,497,2023-01-26 16:00:00,2678.0,purchase,2023-01
618,561,2023-01-26 17:00:00,3548.0,loan payment,2023-01
619,484,2023-01-26 18:00:00,2687.0,investment,2023-01
620,849,2023-01-26 19:00:00,1640.0,purchase,2023-01
621,722,2023-01-26 20:00:00,1801.0,purchase,2023-01
622,116,2023-01-26 21:00:00,2613.0,bill payment,2023-01
623,535,2023-01-26 22:00:00,1981.0,bill payment,2023-01
624,98,2023-01-26 23:00:00,76.0,bill payment,2023-01
625,328,2023-01-27 00:00:00,844.0,purchase,2023-01
626,909,2023-01-27 01:00:00,215.0,loan payment,2023-01
627,407,2023-01-27 02:00:00,2843.0,bill payment,2023-01
628,313,2023-01-27 03:00:00,4260.0,loan payment,2023-01
629,702,2023-01-27 04:00:00,1724.0,bill payment,2023-01
630,694,2023-01-27 05:00:00,1542.0,purchase,2023-01
631,148,2023-01-27 06:00:00,3155.0,loan payment,2023-01
632,342,2023-01-27 07:00:00,3130.0,loan payment,2023-01
633,495,2023-01-27 08:00:00,717.0,purchase,2023-01
634,948,2023-01-27 09:00:00,188.0,loan payment,2023-01
635,23,2023-01-27 10:00:00,122.0,purchase,2023-01
636,105,2023-01-27 11:00:00,766.0,purchase,2023-01
637,675,2023-01-27 12:00:00,906.0,investment,2023-01
638,579,2023-01-27 13:00:00,2878.0,bill payment,2023-01
639,802,2023-01-27 14:00:00,168.0,investment,2023-01
640,801,2023-01-27 15:00:00,795.0,purchase,2023-01
641,558,2023-01-27 16:00:00,1813.0,purchase,2023-01
642,593,2023-01-27 17:00:00,1849.0,loan payment,2023-01
643,941,2023-01-27 18:00:00,3178.0,purchase,2023-01
644,659,2023-01-27 19:00:00,2308.0,purchase,2023-01
645,222,2023-01-27 20:00:00,4088.0,purchase,2023-01
646,855,2023-01-27 21:00:00,1552.0,bill payment,2023-01
647,15,2023-01-27 22:00:00,4218.0,investment,2023-01
648,891,2023-01-27 23:00:00,4364.0,investment,2023-01
649,633,2023-01-28 00:00:00,2164.0,bill payment,2023-01
650,78,2023-01-28 01:00:00,584.0,bill payment,2023-01
651,322,2023-01-28 02:00:00,3048.0,bill payment,2023-01
652,807,2023-01-28 03:00:00,1391.0,investment,2023-01
653,241,2023-01-28 04:00:00,1232.0,investment,2023-01
654,18,2023-01-28 05:00:00,2484.0,purchase,2023-01
655,768,2023-01-28 06:00:00,1511.0,investment,2023-01
656,454,2023-01-28 07:00:00,868.0,loan payment,2023-01
657,443,2023-01-28 08:00:00,3584.0,investment,2023-01
658,928,2023-01-28 09:00:00,3739.0,bill payment,2023-01
659,277,2023-01-28 10:00:00,2975.0,investment,2023-01
660,424,2023-01-28 11:00:00,3201.0,purchase,2023-01
661,476,2023-01-28 12:00:00,1606.0,investment,2023-01
662,27,2023-01-28 13:00:00,1571.0,bill payment,2023-01
663,514,2023-01-28 14:00:00,2532.0,loan payment,2023-01
664,865,2023-01-28 15:00:00,2609.0,bill payment,2023-01
665,464,2023-01-28 16:00:00,2401.0,loan payment,2023-01
666,807,2023-01-28 17:00:00,2685.0,purchase,2023-01
667,982,2023-01-28 18:00:00,2193.0,purchase,2023-01
668,824,2023-01-28 19:00:00,286.0,investment,2023-01
669,363,2023-01-28 20:00:00,3892.0,purchase,2023-01
670,383,2023-01-28 21:00:00,3614.0,purchase,2023-01
671,751,2023-01-28 22:00:00,2088.0,bill payment,2023-01
672,525,2023-01-28 23:00:00,4352.0,bill payment,2023-01
673,382,2023-01-29 00:00:00,4516.0,investment,2023-01
674,184,2023-01-29 01:00:00,4087.0,investment,2023-01
675,194,2023-01-29 02:00:00,4178.0,investment,2023-01
676,462,2023-01-29 03:00:00,1130.0,investment,2023-01
678,230,2023-01-29 05:00:00,2533.0,investment,2023-01
679,489,2023-01-29 06:00:00,3380.0,investment,2023-01
680,28,2023-01-29 07:00:00,4392.0,purchase,2023-01
681,832,2023-01-29 08:00:00,1918.0,investment,2023-01
682,583,2023-01-29 09:00:00,3530.0,loan payment,2023-01
683,722,2023-01-29 10:00:00,4317.0,purchase,2023-01
684,960,2023-01-29 11:00:00,4506.0,bill payment,2023-01
685,184,2023-01-29 12:00:00,4760.0,loan payment,2023-01
686,425,2023-01-29 13:00:00,3115.0,investment,2023-01
687,375,2023-01-29 14:00:00,507.0,purchase,2023-01
688,868,2023-01-29 15:00:00,3597.0,investment,2023-01
689,41,2023-01-29 16:00:00,4203.0,purchase,2023-01
690,484,2023-01-29 17:00:00,2423.0,investment,2023-01
691,260,2023-01-29 18:00:00,3810.0,loan payment,2023-01
692,441,2023-01-29 19:00:00,472.0,bill payment,2023-01
693,926,2023-01-29 20:00:00,2770.0,loan payment,2023-01
694,856,2023-01-29 21:00:00,3467.0,loan payment,2023-01
695,84,2023-01-29 22:00:00,282.0,bill payment,2023-01
696,46,2023-01-29 23:00:00,1160.0,purchase,2023-01
697,440,2023-01-30 00:00:00,3399.0,purchase,2023-01
698,671,2023-01-30 01:00:00,28.0,bill payment,2023-01
699,856,2023-01-30 02:00:00,1626.0,investment,2023-01
700,519,2023-01-30 03:00:00,3188.0,purchase,2023-01
701,986,2023-01-30 04:00:00,4091.0,loan payment,2023-01
702,845,2023-01-30 05:00:00,421.0,bill payment,2023-01
703,438,2023-01-30 06:00:00,751.0,loan payment,2023-01
704,136,2023-01-30 07:00:00,2681.0,purchase,2023-01
705,183,2023-01-30 08:00:00,2789.0,bill payment,2023-01
706,709,2023-01-30 09:00:00,2634.0,bill payment,2023-01
707,172,2023-01-30 10:00:00,524.0,purchase,2023-01
708,909,2023-01-30 11:00:00,216.0,purchase,2023-01
709,861,2023-01-30 12:00:00,957.0,bill payment,2023-01
710,788,2023-01-30 13:00:00,2451.0,investment,2023-01
711,590,2023-01-30 14:00:00,1838.0,bill payment,2023-01
712,928,2023-01-30 15:00:00,3608.0,investment,2023-01
713,956,2023-01-30 16:00:00,2177.0,loan payment,2023-01
714,690,2023-01-30 17:00:00,1666.0,investment,2023-01
715,539,2023-01-30 18:00:00,611.0,investment,2023-01
716,120,2023-01-30 19:00:00,721.0,purchase,2023-01
717,281,2023-01-30 20:00:00,1213.0,bill payment,2023-01
718,308,2023-01-30 21:00:00,1401.0,loan payment,2023-01
719,708,2023-01-30 22:00:00,2706.0,bill payment,2023-01
720,277,2023-01-30 23:00:00,3282.0,investment,2023-01
721,530,2023-01-31 00:00:00,4935.0,investment,2023-01
722,295,2023-01-31 01:00:00,3141.0,investment,2023-01
723,783,2023-01-31 02:00:00,3740.0,bill payment,2023-01
724,53,2023-01-31 03:00:00,2676.0,investment,2023-01
725,806,2023-01-31 04:00:00,559.0,bill payment,2023-01
726,432,2023-01-31 05:00:00,4751.0,loan payment,2023-01
727,52,2023-01-31 06:00:00,3992.0,loan payment,2023-01
728,728,2023-01-31 07:00:00,1254.0,bill payment,2023-01
729,72,2023-01-31 08:00:00,3896.0,loan payment,2023-01
730,28,2023-01-31 09:00:00,4022.0,purchase,2023-01
731,469,2023-01-31 10:00:00,2559.0,investment,2023-01
732,912,2023-01-31 11:00:00,3214.0,investment,2023-01
733,764,2023-01-31 12:00:00,855.0,investment,2023-01
734,886,2023-01-31 13:00:00,4555.0,purchase,2023-01
735,912,2023-01-31 14:00:00,53.0,investment,2023-01
736,547,2023-01-31 15:00:00,668.0,bill payment,2023-01
737,401,2023-01-31 16:00:00,4833.0,investment,2023-01
738,201,2023-01-31 17:00:00,3940.0,bill payment,2023-01
739,761,2023-01-31 18:00:00,2877.0,loan payment,2023-01
740,611,2023-01-31 19:00:00,3657.0,bill payment,2023-01
741,820,2023-01-31 20:00:00,2792.0,bill payment,2023-01
742,989,2023-01-31 21:00:00,1701.0,bill payment,2023-01
743,999,2023-01-31 22:00:00,2235.0,investment,2023-01
744,466,2023-01-31 23:00:00,3076.0,purchase,2023-01
745,652,2023-02-01 00:00:00,1957.0,purchase,2023-02
746,595,2023-02-01 01:00:00,1375.0,bill payment,2023-02
747,560,2023-02-01 02:00:00,3140.0,investment,2023-02
748,790,2023-02-01 03:00:00,4543.0,purchase,2023-02
749,379,2023-02-01 04:00:00,4531.0,loan payment,2023-02
750,760,2023-02-01 05:00:00,977.0,loan payment,2023-02
751,895,2023-02-01 06:00:00,1414.0,investment,2023-02
752,177,2023-02-01 07:00:00,495.0,loan payment,2023-02
753,52,2023-02-01 08:00:00,1765.0,loan payment,2023-02
754,79,2023-02-01 09:00:00,3640.0,loan payment,2023-02
755,385,2023-02-01 10:00:00,2978.0,purchase,2023-02
756,834,2023-02-01 11:00:00,1589.0,loan payment,2023-02
757,576,2023-02-01 12:00:00,2805.0,bill payment,2023-02
758,8,2023-02-01 13:00:00,60.0,bill payment,2023-02
759,214,2023-02-01 14:00:00,1669.0,loan payment,2023-02
760,25,2023-02-01 15:00:00,4310.0,bill payment,2023-02
761,450,2023-02-01 16:00:00,2797.0,purchase,2023-02
762,768,2023-02-01 17:00:00,4638.0,investment,2023-02
763,755,2023-02-01 18:00:00,2165.0,bill payment,2023-02
764,969,2023-02-01 19:00:00,4356.0,loan payment,2023-02
765,457,2023-02-01 20:00:00,4240.0,investment,2023-02
766,461,2023-02-01 21:00:00,3171.0,investment,2023-02
767,198,2023-02-01 22:00:00,1624.0,loan payment,2023-02
768,94,2023-02-01 23:00:00,2746.0,bill payment,2023-02
769,719,2023-02-02 00:00:00,416.0,purchase,2023-02
770,947,2023-02-02 01:00:00,3389.0,bill payment,2023-02
771,437,2023-02-02 02:00:00,4207.0,bill payment,2023-02
772,527,2023-02-02 03:00:00,1394.0,purchase,2023-02
773,690,2023-02-02 04:00:00,3705.0,investment,2023-02
774,967,2023-02-02 05:00:00,4509.0,purchase,2023-02
775,378,2023-02-02 06:00:00,4919.0,purchase,2023-02
776,587,2023-02-02 07:00:00,2912.0,loan payment,2023-02
777,104,2023-02-02 08:00:00,1639.0,loan payment,2023-02
778,806,2023-02-02 09:00:00,3272.0,bill payment,2023-02
779,680,2023-02-02 10:00:00,1036.0,loan payment,2023-02
780,962,2023-02-02 11:00:00,2999.0,purchase,2023-02
781,627,2023-02-02 12:00:00,2234.0,purchase,2023-02
782,39,2023-02-02 13:00:00,2930.0,loan payment,2023-02
783,458,2023-02-02 14:00:00,4325.0,loan payment,2023-02
784,364,2023-02-02 15:00:00,4278.0,loan payment,2023-02
785,785,2023-02-02 16:00:00,2793.0,purchase,2023-02
786,135,2023-02-02 17:00:00,1423.0,investment,2023-02
787,374,2023-02-02 18:00:00,4607.0,investment,2023-02
788,232,2023-02-02 19:00:00,3658.0,loan payment,2023-02
789,39,2023-02-02 20:00:00,2818.0,bill payment,2023-02
790,964,2023-02-02 21:00:00,3341.0,bill payment,2023-02
791,803,2023-02-02 22:00:00,2188.0,investment,2023-02
792,819,2023-02-02 23:00:00,807.0,loan payment,2023-02
793,47,2023-02-03 00:00:00,2856.0,purchase,2023-02
794,36,2023-02-03 01:00:00,939.0,bill payment,2023-02
795,832,2023-02-03 02:00:00,4828.0,bill payment,2023-02
796,95,2023-02-03 03:00:00,3101.0,purchase,2023-02
797,985,2023-02-03 04:00:00,2272.0,purchase,2023-02
798,361,2023-02-03 05:00:00,1343.0,loan payment,2023-02
799,525,2023-02-03 06:00:00,1284.0,purchase,2023-02
800,146,2023-02-03 07:00:00,4593.0,purchase,2023-02
801,917,2023-02-03 08:00:00,3490.0,purchase,2023-02
802,368,2023-02-03 09:00:00,3352.0,investment,2023-02
803,65,2023-02-03 10:00:00,1227.0,purchase,2023-02
804,228,2023-02-03 11:00:00,1474.0,bill payment,2023-02
805,754,2023-02-03 12:00:00,4418.0,loan payment,2023-02
806,520,2023-02-03 13:00:00,4184.0,loan payment,2023-02
807,816,2023-02-03 14:00:00,4780.0,loan payment,2023-02
808,853,2023-02-03 15:00:00,23.0,investment,2023-02
809,555,2023-02-03 16:00:00,2303.0,bill payment,2023-02
810,756,2023-02-03 17:00:00,2055.0,purchase,2023-02
811,181,2023-02-03 18:00:00,1047.0,bill payment,2023-02
812,501,2023-02-03 19:00:00,4138.0,loan payment,2023-02
813,597,2023-02-03 20:00:00,1469.0,purchase,2023-02
814,155,2023-02-03 21:00:00,266.0,loan payment,2023-02
815,787,2023-02-03 22:00:00,4139.0,loan payment,2023-02
816,535,2023-02-03 23:00:00,4083.0,loan payment,2023-02
817,627,2023-02-04 00:00:00,1293.0,bill payment,2023-02
818,818,2023-02-04 01:00:00,3497.0,bill payment,2023-02
819,435,2023-02-04 02:00:00,2194.0,loan payment,2023-02
820,811,2023-02-04 03:00:00,368.0,loan payment,2023-02
821,99,2023-02-04 04:00:00,3801.0,purchase,2023-02
822,616,2023-02-04 05:00:00,4859.0,loan payment,2023-02
823,372,2023-02-04 06:00:00,3197.0,loan payment,2023-02
824,563,2023-02-04 07:00:00,4509.0,loan payment,2023-02
825,362,2023-02-04 08:00:00,1235.0,loan payment,2023-02
826,112,2023-02-04 09:00:00,2307.0,bill payment,2023-02
827,453,2023-02-04 10:00:00,287.0,loan payment,2023-02
828,756,2023-02-04 11:00:00,4217.0,investment,2023-02
829,169,2023-02-04 12:00:00,1996.0,loan payment,2023-02
830,584,2023-02-04 13:00:00,3554.0,bill payment,2023-02
831,139,2023-02-04 14:00:00,2803.0,investment,2023-02
832,848,2023-02-04 15:00:00,401.0,investment,2023-02
833,231,2023-02-04 16:00:00,978.0,loan payment,2023-02
834,239,2023-02-04 17:00:00,2200.0,loan payment,2023-02
835,984,2023-02-04 18:00:00,2238.0,bill payment,2023-02
836,253,2023-02-04 19:00:00,2636.0,investment,2023-02
837,981,2023-02-04 20:00:00,2855.0,investment,2023-02
838,436,2023-02-04 21:00:00,4374.0,bill payment,2023-02
839,919,2023-02-04 22:00:00,3317.0,loan payment,2023-02
840,561,2023-02-04 23:00:00,2610.0,purchase,2023-02
841,422,2023-02-05 00:00:00,2690.0,purchase,2023-02
842,303,2023-02-05 01:00:00,4380.0,investment,2023-02
843,72,2023-02-05 02:00:00,4848.0,investment,2023-02
844,263,2023-02-05 03:00:00,95.0,loan payment,2023-02
845,834,2023-02-05 04:00:00,3144.0,purchase,2023-02
846,222,2023-02-05 05:00:00,4509.0,investment,2023-02
